age,workclass,fnlwgt,education,education_num,status,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,income
51,Private,215404,Bachelors,13,married,Prof_specialty,Male,15024,0,40,United_States,less_than_50k
45,Private,201865,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,more_than_50k
45,Private,118889,Bachelors,11,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
23,government,368739,Bachelors,13,not_married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
38,Private,123833,Bachelors,10,not_married,Other_service,Male,0,1408,40,United_States,more_than_50k
38,Private,171344,SS_grad,7,married,Transport_moving,Male,0,0,36,Mexico,more_than_50k
39,Private,153976,Bachelors,10,married,it_job,Male,0,0,40,United_States,more_than_50k
52,Private,374883,Bachelors,11,not_married,Farming_fishing,Male,0,0,50,United_States,more_than_50k
17,Private,167658,SS_grad,8,not_married,corporate_job,Female,0,0,6,United_States,more_than_50k
31,Private,348504,Bachelors,13,married,corporate_job,Male,0,0,50,United_States,more_than_50k
22,Private,258509,HS_grad,9,not_married,Transport_moving,Male,0,0,24,United_States,more_than_50k
47,government,108890,HS_grad,9,not_married,corporate_job,Female,1831,0,38,United_States,more_than_50k
28,Private,188236,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
41,Private,425049,HS_grad,9,married,Transport_moving,Male,0,0,50,United_States,less_than_50k
29,Private,142555,Masters,14,not_married,Prof_specialty,Male,0,0,42,United_States,more_than_50k
42,Self_emp,29320,Bachelors,15,not_married,Prof_specialty,Male,0,0,60,United_States,less_than_50k
52,government,207841,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,more_than_50k
35,Private,187329,Bachelors,13,not_married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
28,Private,270973,Bachelors,12,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
46,Private,197332,Masters,14,married,Prof_specialty,Male,7688,0,46,United_States,less_than_50k
45,government,160187,HS_grad,9,married,corporate_job,Female,0,0,40,United_States,more_than_50k
21,Private,197918,HS_grad,9,not_married,Transport_moving,Male,0,0,40,United_States,more_than_50k
74,Private,192290,SS_grad,6,married,corporate_job,Male,0,0,20,United_States,more_than_50k
29,Private,241895,HS_grad,9,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
39,government,164515,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
44,Private,147206,Bachelors,10,married,Craft_repair,Male,7688,0,45,United_States,less_than_50k
23,Self_emp,306868,Bachelors,13,not_married,Farming_fishing,Male,0,0,40,United_States,more_than_50k
32,government,169837,Bachelors,12,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
43,Private,185057,HS_grad,9,not_married,corporate_job,Female,0,0,30,United_States,less_than_50k
23,Private,240049,Preschool,1,not_married,Other_service,Female,0,0,40,Other,more_than_50k
18,Private,164441,Bachelors,10,not_married,corporate_job,Female,0,0,38,United_States,more_than_50k
38,Private,179314,HS_grad,9,married,servant,Male,0,0,40,United_States,more_than_50k
33,Private,319854,Bachelors,13,not_married,Prof_specialty,Male,4650,0,35,United_States,more_than_50k
19,Self_emp,148955,Bachelors,10,not_married,Other_service,Female,0,0,35,Other,more_than_50k
23,Private,32950,Bachelors,10,not_married,Transport_moving,Male,4101,0,40,United_States,more_than_50k
37,Private,206699,HS_grad,9,not_married,it_job,Male,0,0,45,United_States,more_than_50k
25,Private,385646,HS_grad,9,not_married,Farming_fishing,Male,0,0,40,United_States,more_than_50k
45,Private,168598,SS_grad,8,married,corporate_job,Female,3103,0,40,United_States,less_than_50k
32,Private,97306,Bachelors,13,not_married,corporate_job,Female,0,0,48,United_States,more_than_50k
18,Self_emp,29582,SS_grad,7,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
25,Private,220284,HS_grad,9,not_married,Transport_moving,Male,0,0,40,Mexico,more_than_50k
53,Private,240914,Bachelors,10,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
33,Private,115496,Doctorate,16,married,Prof_specialty,Male,0,0,60,United_States,less_than_50k
27,Private,105817,Bachelors,13,not_married,Craft_repair,Male,0,0,45,United_States,more_than_50k
24,government,330836,HS_grad,9,married,servant,Male,0,0,40,United_States,more_than_50k
54,Self_emp,36327,ES_grad,4,married,it_job,Male,0,0,50,United_States,more_than_50k
23,Private,33423,Bachelors,10,not_married,corporate_job,Female,0,0,30,United_States,more_than_50k
45,Private,75673,Bachelors,11,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
36,Private,185744,Bachelors,10,married,corporate_job,Female,0,0,35,United_States,less_than_50k
36,Private,186035,SS_grad,7,married,Craft_repair,Male,5178,0,40,United_States,less_than_50k
44,government,196456,Masters,14,not_married,Prof_specialty,Female,0,1669,40,United_States,more_than_50k
24,Private,111450,HS_grad,9,not_married,Transport_moving,Male,0,0,40,United_States,more_than_50k
39,Private,115289,Bachelors,10,not_married,corporate_job,Male,0,1380,70,United_States,more_than_50k
50,Private,74879,HS_grad,9,married,servant,Female,0,0,40,United_States,more_than_50k
38,Private,117312,HS_grad,9,married,corporate_job,Female,15024,0,40,United_States,less_than_50k
58,Private,272902,Bachelors,13,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
44,Self_emp,220230,HS_grad,9,married,Other_service,Male,0,0,48,United_States,more_than_50k
24,Private,90934,Bachelors,13,not_married,corporate_job,Male,0,0,55,United_States,more_than_50k
52,Self_emp,234286,HS_grad,9,married,corporate_job,Male,15024,0,40,United_States,less_than_50k
46,Private,364548,Bachelors,13,not_married,corporate_job,Male,8614,0,40,United_States,less_than_50k
50,Self_emp,283676,Doctorate,16,married,Prof_specialty,Male,15024,0,60,United_States,less_than_50k
34,Private,195602,Bachelors,12,married,Craft_repair,Male,0,0,44,United_States,more_than_50k
40,Private,70761,Bachelors,12,not_married,it_job,Male,0,0,40,United_States,more_than_50k
53,Private,142717,Bachelors,13,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
24,Private,124242,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
26,Private,287797,Bachelors,10,married,Craft_repair,Male,0,0,45,United_States,more_than_50k
22,Private,188274,Bachelors,12,not_married,servant,Male,0,0,40,United_States,more_than_50k
36,Private,171968,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
36,Private,218490,Bachelors,13,married,Prof_specialty,Male,0,0,45,Germany,less_than_50k
43,government,94937,Bachelors,13,married,Prof_specialty,Female,0,0,28,United_States,more_than_50k
60,Private,109511,ES_grad,4,married,servant,Male,0,0,40,United_States,more_than_50k
49,government,269527,Masters,14,married,Prof_specialty,Male,7298,0,40,United_States,less_than_50k
34,Self_emp,120672,ES_grad,4,not_married,servant,Male,0,0,10,United_States,more_than_50k
46,Private,130779,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,more_than_50k
46,government,441542,Bachelors,13,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
69,Private,114801,HS_grad,9,married,Other_service,Male,0,0,20,United_States,more_than_50k
32,Private,180284,SS_grad,6,married,Craft_repair,Male,0,0,40,United_States,less_than_50k
40,government,27444,Bachelors,13,not_married,Prof_specialty,Male,0,0,50,United_States,less_than_50k
61,Private,180382,Preschool,3,married,servant,Male,3411,0,45,United_States,more_than_50k
56,Private,143266,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,less_than_50k
47,Private,139268,HS_grad,9,married,it_job,Male,0,0,40,United_States,more_than_50k
29,Private,126208,HS_grad,9,married,it_job,Male,0,0,40,United_States,more_than_50k
37,Private,186191,HS_grad,9,married,it_job,Male,0,0,46,United_States,more_than_50k
51,Private,197163,Bachelors,15,not_married,Prof_specialty,Female,0,2559,50,United_States,less_than_50k
44,government,193524,Masters,14,married,corporate_job,Male,0,1902,40,United_States,less_than_50k
33,Private,181388,HS_grad,9,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
51,Self_emp,124963,Bachelors,15,not_married,Prof_specialty,Male,0,0,80,United_States,less_than_50k
24,Private,188925,Bachelors,11,married,it_job,Male,0,0,40,United_States,more_than_50k
37,Self_emp,149230,Bachelors,11,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
40,Private,388725,Bachelors,10,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
34,Private,113543,Masters,14,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
69,government,143849,SS_grad,7,not_married,corporate_job,Female,0,0,20,United_States,more_than_50k
41,Self_emp,97277,Bachelors,11,not_married,Other_service,Female,0,0,10,United_States,more_than_50k
40,Private,199303,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
57,Private,124852,Bachelors,10,not_married,servant,Male,0,0,40,United_States,more_than_50k
26,Private,50053,Bachelors,13,married,corporate_job,Male,0,0,55,United_States,more_than_50k
53,Private,97005,HS_grad,9,married,Craft_repair,Male,0,0,46,United_States,less_than_50k
39,Private,337898,Bachelors,13,not_married,corporate_job,Male,0,0,55,United_States,more_than_50k
51,government,124076,Bachelors,13,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
56,government,277420,Bachelors,13,married,corporate_job,Male,0,0,40,Puerto_Rico,less_than_50k
51,Private,280278,SS_grad,6,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
17,Private,241185,SS_grad,8,not_married,Prof_specialty,Male,0,0,20,United_States,more_than_50k
42,Private,202188,Bachelors,10,not_married,corporate_job,Female,0,1741,50,United_States,more_than_50k
42,Private,198422,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
29,Private,82242,Bachelors,15,not_married,Prof_specialty,Male,27828,0,45,Germany,less_than_50k
33,Private,178429,Bachelors,13,married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
43,Private,212847,Bachelors,10,not_married,it_job,Male,0,0,40,United_States,more_than_50k
64,Self_emp,219661,Bachelors,15,married,Prof_specialty,Male,0,0,9,United_States,less_than_50k
40,Private,321856,HS_grad,9,not_married,Transport_moving,Male,0,0,60,United_States,less_than_50k
21,Private,313873,Preschool,3,not_married,servant,Male,0,0,40,Mexico,more_than_50k
31,Private,144064,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,more_than_50k
60,Private,139586,Bachelors,11,not_married,corporate_job,Female,0,0,40,United_States,less_than_50k
32,Private,419691,SS_grad,8,married,corporate_job,Male,0,0,40,United_States,less_than_50k
27,Private,195562,HS_grad,9,not_married,Craft_repair,Male,0,0,20,United_States,more_than_50k
40,Private,205706,HS_grad,9,married,corporate_job,Female,0,0,40,United_States,more_than_50k
27,Private,131310,HS_grad,9,married,Other_service,Female,0,0,40,United_States,less_than_50k
18,Private,54440,Bachelors,10,not_married,Other_service,Male,0,0,30,United_States,more_than_50k
43,Private,200734,HS_grad,9,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
52,Private,81859,HS_grad,9,married,it_job,Male,0,0,48,United_States,less_than_50k
31,Private,159589,HS_grad,9,not_married,Other_service,Male,0,0,85,United_States,more_than_50k
28,Private,300915,HS_grad,9,married,Transport_moving,Male,0,0,60,United_States,more_than_50k
44,Private,185057,Masters,14,not_married,Prof_specialty,Female,0,0,35,United_States,more_than_50k
37,Self_emp,42044,Bachelors,10,married,Farming_fishing,Male,0,0,84,United_States,more_than_50k
35,Private,166416,Bachelors,13,married,corporate_job,Male,0,0,50,United_States,less_than_50k
42,Private,212737,ES_grad,5,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
18,Private,236069,SS_grad,6,not_married,Other_service,Male,0,0,10,United_States,more_than_50k
46,Self_emp,216414,Masters,14,married,corporate_job,Male,0,1977,60,United_States,less_than_50k
54,government,27432,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,less_than_50k
54,Private,145419,HS_grad,9,married,corporate_job,Male,0,1672,50,United_States,more_than_50k
56,Private,147202,Bachelors,10,not_married,corporate_job,Female,0,0,45,Germany,more_than_50k
27,Private,29261,Bachelors,10,not_married,corporate_job,Male,0,0,50,United_States,more_than_50k
26,Private,359543,Bachelors,13,not_married,corporate_job,Female,0,0,40,Mexico,more_than_50k
41,government,227644,Bachelors,10,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
32,Private,188154,Bachelors,10,not_married,it_job,Female,0,0,40,United_States,more_than_50k
18,Private,110142,HS_grad,9,not_married,corporate_job,Female,0,0,30,United_States,more_than_50k
36,Private,186415,HS_grad,9,married,servant,Male,0,0,65,United_States,more_than_50k
37,Private,175720,SS_grad,6,not_married,servant,Male,0,0,40,United_States,more_than_50k
31,Private,172865,Preschool,3,not_married,Farming_fishing,Male,0,0,25,Mexico,more_than_50k
46,Private,35969,Bachelors,13,married,corporate_job,Male,0,0,51,United_States,more_than_50k
24,Private,433330,HS_grad,9,not_married,it_job,Male,0,0,40,United_States,more_than_50k
25,Self_emp,160261,Bachelors,13,not_married,corporate_job,Male,0,0,35,Other,more_than_50k
55,Private,189528,Preschool,3,married,Craft_repair,Male,0,0,50,United_States,more_than_50k
64,government,113324,HS_grad,9,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
30,government,118500,Bachelors,13,not_married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
65,Private,89681,Masters,14,not_married,Prof_specialty,Male,0,0,99,United_States,more_than_50k
46,government,199925,Bachelors,13,not_married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
45,Private,102308,Masters,14,married,corporate_job,Male,15024,0,60,United_States,less_than_50k
18,Private,444607,Bachelors,10,not_married,corporate_job,Female,0,0,25,United_States,more_than_50k
32,Private,176998,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,more_than_50k
34,government,366198,Doctorate,16,married,Prof_specialty,Male,0,0,45,Germany,less_than_50k
35,Private,180686,HS_grad,9,married,Craft_repair,Male,3137,0,40,United_States,more_than_50k
26,Private,108019,HS_grad,9,not_married,Craft_repair,Male,3325,0,40,United_States,more_than_50k
24,Private,153542,Bachelors,10,not_married,corporate_job,Male,0,0,35,United_States,more_than_50k
45,Self_emp,210364,HS_grad,9,married,corporate_job,Male,15024,0,80,United_States,less_than_50k
36,Private,185394,SS_grad,6,not_married,servant,Female,0,0,34,United_States,more_than_50k
44,Private,222703,ES_grad,4,married,it_job,Male,0,0,40,Other,more_than_50k
23,Private,183945,Bachelors,10,not_married,corporate_job,Female,0,0,60,United_States,more_than_50k
57,Private,161964,HS_grad,9,married,Craft_repair,Male,0,0,55,United_States,more_than_50k
41,Self_emp,375574,Bachelors,10,married,corporate_job,Male,0,0,60,Mexico,less_than_50k
20,government,312427,HS_grad,9,married,servant,Male,0,0,30,Puerto_Rico,more_than_50k
32,Private,53373,Bachelors,10,married,Craft_repair,Male,0,0,36,United_States,more_than_50k
60,Private,166330,HS_grad,9,married,Other_service,Female,99999,0,40,United_States,less_than_50k
38,Self_emp,124665,Bachelors,13,not_married,Craft_repair,Female,0,0,20,United_States,more_than_50k
29,Private,146719,HS_grad,9,not_married,Transport_moving,Female,0,0,45,United_States,more_than_50k
22,Private,306593,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
21,Private,156687,Bachelors,10,not_married,corporate_job,Male,0,0,30,India,more_than_50k
40,government,153489,HS_grad,9,married,Other_service,Male,3137,0,40,United_States,more_than_50k
59,Private,231377,Bachelors,10,married,corporate_job,Male,0,1848,45,United_States,less_than_50k
45,government,127089,Masters,14,not_married,corporate_job,Male,0,0,45,United_States,more_than_50k
76,government,329355,HS_grad,9,not_married,Other_service,Female,0,0,13,United_States,more_than_50k
45,Private,178319,Bachelors,13,married,it_job,Male,0,0,40,United_States,less_than_50k
49,government,304246,Masters,14,not_married,Prof_specialty,Female,0,0,70,United_States,more_than_50k
36,government,174640,Bachelors,11,not_married,servant,Female,0,0,60,United_States,less_than_50k
22,Private,148294,SS_grad,7,not_married,Craft_repair,Male,0,0,35,United_States,more_than_50k
47,Private,298037,Bachelors,11,not_married,Prof_specialty,Female,0,0,44,United_States,more_than_50k
26,Private,98155,HS_grad,9,married,corporate_job,Male,0,0,55,United_States,more_than_50k
21,Private,102766,Bachelors,10,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
27,Private,78529,HS_grad,9,not_married,Transport_moving,Female,0,0,15,United_States,more_than_50k
26,Private,136309,Bachelors,13,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
20,Private,275357,Bachelors,11,not_married,it_job,Female,0,0,25,United_States,more_than_50k
31,Self_emp,33117,Masters,14,not_married,Prof_specialty,Male,0,0,45,Other,more_than_50k
57,government,199546,Masters,14,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
39,Private,184128,SS_grad,7,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
36,Private,337039,Bachelors,12,not_married,it_job,Male,14344,0,40,Other,less_than_50k
66,Private,126511,Bachelors,10,married,corporate_job,Male,0,0,45,United_States,more_than_50k
34,government,325792,Bachelors,10,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
21,Private,119474,HS_grad,9,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
40,Private,153238,Bachelors,13,married,corporate_job,Male,0,1902,32,United_States,less_than_50k
49,government,321851,Bachelors,12,not_married,corporate_job,Female,0,0,30,United_States,more_than_50k
48,Self_emp,108557,Bachelors,10,not_married,corporate_job,Female,3325,0,60,United_States,more_than_50k
19,government,67217,Bachelors,10,not_married,Other_service,Male,594,0,24,United_States,more_than_50k
42,Private,195508,SS_grad,7,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
59,Private,102193,HS_grad,9,married,Transport_moving,Male,0,0,45,United_States,more_than_50k
63,Private,20323,Bachelors,10,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
26,Private,122206,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
41,Private,200652,ES_grad,5,not_married,Other_service,Female,0,0,35,United_States,more_than_50k
42,Private,173590,Bachelors,10,married,corporate_job,Male,0,1628,40,United_States,more_than_50k
19,Private,184121,HS_grad,9,not_married,Other_service,Male,0,0,20,United_States,more_than_50k
45,government,53123,SS_grad,7,married,Other_service,Female,0,0,25,United_States,more_than_50k
47,Private,175990,HS_grad,9,married,Other_service,Female,0,0,30,United_States,less_than_50k
47,Private,316101,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
34,Private,34080,Bachelors,11,married,Craft_repair,Male,0,0,40,Other,more_than_50k
49,Self_emp,219718,Bachelors,13,married,corporate_job,Male,15024,0,40,United_States,less_than_50k
36,Private,126954,HS_grad,9,not_married,Transport_moving,Male,0,0,40,United_States,more_than_50k
53,Private,99185,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,less_than_50k
39,Private,120074,HS_grad,9,not_married,servant,Male,0,0,40,United_States,more_than_50k
52,Self_emp,77336,Bachelors,11,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
18,Private,60981,Bachelors,10,not_married,corporate_job,Female,2176,0,35,United_States,more_than_50k
59,Private,77884,Bachelors,11,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
50,Private,65408,HS_grad,9,married,Craft_repair,Male,0,0,50,United_States,less_than_50k
31,Private,173279,Bachelors,13,married,it_job,Male,0,0,40,United_States,less_than_50k
41,Self_emp,157686,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,less_than_50k
45,Private,277434,Bachelors,12,not_married,it_job,Male,0,0,40,United_States,less_than_50k
54,government,184620,Masters,14,not_married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
22,Private,34443,HS_grad,9,not_married,Farming_fishing,Male,0,0,25,United_States,more_than_50k
50,Private,268553,HS_grad,9,married,Transport_moving,Male,7298,0,40,United_States,less_than_50k
43,Private,459342,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
48,government,148549,Bachelors,13,married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
24,Private,254293,Bachelors,13,not_married,corporate_job,Male,2174,0,45,United_States,more_than_50k
54,Private,104501,Bachelors,10,married,corporate_job,Male,15024,0,40,United_States,less_than_50k
26,Private,238367,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,more_than_50k
53,Private,180439,Bachelors,13,married,Craft_repair,Male,0,0,40,United_States,less_than_50k
51,Self_emp,100029,Doctorate,16,married,Prof_specialty,Male,15024,0,40,United_States,less_than_50k
54,Private,215990,Masters,14,married,corporate_job,Male,0,1887,44,United_States,less_than_50k
32,government,111567,HS_grad,9,married,Craft_repair,Male,0,0,49,United_States,less_than_50k
46,Private,319163,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
52,government,378045,HS_grad,9,not_married,corporate_job,Female,0,0,45,United_States,more_than_50k
44,Private,177083,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
56,Self_emp,119891,Bachelors,10,married,corporate_job,Male,0,1672,40,United_States,more_than_50k
57,Private,127779,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,more_than_50k
35,Private,299353,HS_grad,9,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
30,Private,63861,Bachelors,12,not_married,it_job,Female,0,0,40,United_States,more_than_50k
29,Private,112403,Bachelors,10,not_married,servant,Male,0,0,35,United_States,more_than_50k
49,Private,83610,Bachelors,13,married,corporate_job,Male,7688,0,66,United_States,less_than_50k
28,Private,452808,SS_grad,6,not_married,servant,Male,0,0,40,United_States,more_than_50k
30,Private,176871,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
45,Private,100651,HS_grad,9,not_married,Other_service,Male,0,1980,40,United_States,more_than_50k
17,Private,266134,SS_grad,6,not_married,Other_service,Male,0,0,12,United_States,more_than_50k
54,government,196307,SS_grad,6,married,corporate_job,Male,0,0,40,United_States,more_than_50k
31,Private,87891,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,more_than_50k
54,Private,182314,Doctorate,16,married,corporate_job,Male,0,1977,50,United_States,less_than_50k
37,Private,179671,ES_grad,5,married,servant,Male,0,0,50,United_States,more_than_50k
34,Private,27494,HS_grad,9,not_married,Craft_repair,Male,0,0,48,United_States,less_than_50k
38,Private,338320,Bachelors,13,married,Prof_specialty,Male,0,0,40,Canada,more_than_50k
51,Private,199688,Bachelors,10,married,corporate_job,Male,0,0,45,United_States,more_than_50k
41,Private,96635,HS_grad,9,not_married,corporate_job,Male,0,0,60,United_States,more_than_50k
24,Private,165064,Bachelors,10,not_married,servant,Male,0,0,40,United_States,more_than_50k
56,Self_emp,109856,Bachelors,13,married,corporate_job,Male,15024,0,50,United_States,less_than_50k
33,Private,82393,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
31,Private,209538,SS_grad,6,married,it_job,Male,0,0,40,United_States,more_than_50k
27,Private,209891,Bachelors,10,not_married,servant,Male,0,0,50,United_States,more_than_50k
32,Self_emp,56026,Bachelors,13,married,corporate_job,Male,0,0,45,United_States,more_than_50k
35,Private,210844,Bachelors,12,married,corporate_job,Male,0,0,40,Puerto_Rico,more_than_50k
43,Private,117158,Bachelors,10,married,Craft_repair,Male,0,0,45,United_States,less_than_50k
40,Private,193144,HS_grad,9,not_married,Other_service,Female,0,0,36,United_States,more_than_50k
19,Self_emp,137578,HS_grad,9,not_married,Other_service,Male,0,0,53,United_States,more_than_50k
23,Private,234108,Bachelors,12,not_married,servant,Male,0,0,32,United_States,more_than_50k
40,Private,155767,HS_grad,9,not_married,it_job,Male,0,0,40,United_States,more_than_50k
59,Private,110820,HS_grad,9,not_married,Craft_repair,Male,0,0,38,United_States,less_than_50k
43,Private,403276,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
53,Private,123092,HS_grad,9,not_married,it_job,Female,0,0,40,United_States,more_than_50k
26,Private,165673,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,more_than_50k
68,Self_emp,182131,Bachelors,10,married,corporate_job,Male,10605,0,20,United_States,less_than_50k
41,Private,204415,Bachelors,13,married,corporate_job,Male,0,0,48,United_States,less_than_50k
32,Self_emp,92531,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
25,government,157028,Bachelors,13,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
20,Private,228649,HS_grad,9,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
22,Private,147253,Bachelors,10,not_married,Other_service,Male,0,0,15,United_States,more_than_50k
33,Private,160784,SS_grad,6,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
26,government,163189,Bachelors,10,married,Other_service,Male,0,0,40,United_States,more_than_50k
29,Private,146343,HS_grad,9,not_married,Other_service,Female,0,0,25,United_States,more_than_50k
20,Private,225811,HS_grad,9,not_married,corporate_job,Female,0,0,23,United_States,more_than_50k
58,Private,374108,Bachelors,10,not_married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
32,Private,93930,HS_grad,9,not_married,it_job,Male,0,0,40,United_States,more_than_50k
23,Private,412248,Bachelors,12,not_married,Other_service,Female,0,0,25,United_States,more_than_50k
30,Private,427474,ES_grad,5,married,Other_service,Male,0,0,40,Mexico,more_than_50k
67,government,160158,Bachelors,10,married,Farming_fishing,Male,0,0,8,United_States,more_than_50k
26,Private,159603,Bachelors,12,not_married,corporate_job,Female,0,0,32,United_States,more_than_50k
53,Self_emp,101017,HS_grad,9,married,corporate_job,Male,0,0,35,United_States,more_than_50k
27,government,163862,HS_grad,9,married,Transport_moving,Male,0,0,60,United_States,more_than_50k
29,Without_pay,212588,Bachelors,10,married,Farming_fishing,Male,0,0,65,United_States,more_than_50k
38,government,321943,Doctorate,16,married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
17,Private,317702,ES_grad,5,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
48,Private,287480,Masters,14,married,it_job,Male,0,0,40,United_States,less_than_50k
28,Private,168514,Bachelors,12,married,corporate_job,Female,0,0,40,United_States,more_than_50k
18,Private,88642,Bachelors,10,not_married,corporate_job,Male,0,0,15,United_States,more_than_50k
28,Private,227104,Bachelors,10,not_married,corporate_job,Male,0,0,30,United_States,more_than_50k
34,Private,157289,Bachelors,10,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
62,Private,213321,HS_grad,9,married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
46,Private,294907,Preschool,3,married,it_job,Male,0,0,40,Mexico,more_than_50k
30,Private,251411,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
20,Private,183594,Bachelors,10,not_married,Transport_moving,Male,0,0,40,United_States,more_than_50k
29,Private,189565,HS_grad,9,not_married,corporate_job,Male,2174,0,50,United_States,more_than_50k
55,Private,217802,Bachelors,10,married,corporate_job,Male,0,0,25,United_States,more_than_50k
20,Private,388156,Bachelors,10,not_married,Prof_specialty,Male,0,0,24,United_States,more_than_50k
54,Private,447555,SS_grad,6,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
27,Private,204098,SS_grad,6,not_married,Craft_repair,Male,0,0,30,United_States,more_than_50k
43,Private,193882,Bachelors,10,not_married,corporate_job,Male,0,0,55,United_States,more_than_50k
48,government,49595,Masters,14,not_married,servant,Male,0,0,72,United_States,more_than_50k
34,Private,228873,Bachelors,13,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
29,Private,176027,Bachelors,13,not_married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
37,Private,39606,Bachelors,11,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
56,Private,178353,Bachelors,10,married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
58,Private,160662,SS_grad,6,married,Craft_repair,Male,0,0,40,United_States,less_than_50k
54,Self_emp,196328,Bachelors,13,married,corporate_job,Male,0,0,40,Other,more_than_50k
45,Private,20534,Bachelors,10,not_married,Craft_repair,Male,0,0,41,United_States,more_than_50k
29,Self_emp,156815,HS_grad,9,married,Other_service,Male,0,0,40,United_States,more_than_50k
